Unit ID,English_Sen,Arabic_Sen,Franco
851,"283 SQM, with 3 bedrooms and 3 bathrooms, priced at 9500000 in New Cairo","تريبلكس روف كورنر ايستاون موقع مميز تشطيب كامل 283 متر ب 3 أوض و 3 حمامات, بسعر 9500000 في القاهرة الجديدة",tryblks rwf kwrnr aystawn maw9a3 mmyz tshtyb kemel 283 mtr b 3 2wd w 3 hamamet bs3r 9500000 fi al2ahra ejadida
850,"166 SQM, with 3 bedrooms and 3 bathrooms, priced at 6300000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 166 متر ب 3 أوض و 3 حمامات, بسعر 6300000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 166 mtr b 3 2wd w 3 hamamet bs3r 6300000 fi al2ahra ejadida
849,"200 SQM, with 3 bedrooms and 3 bathrooms, priced at 6500000 in New Cairo","للبيع بكمبوند ايستاون التجمع الخامس 200 متر ب 3 أوض و 3 حمامات, بسعر 6500000 في القاهرة الجديدة",lilbi3 bkmbwnd aystawn etajamo3 elkhamess 200 mtr b 3 2wd w 3 hamamet bs3r 6500000 fi al2ahra ejadida
848,"Duplex 247 Garden 155 for sale in Eastown, with 3 bedrooms and 3 bathrooms, priced at 8100000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 247 متر ب 3 أوض و 3 حمامات, بسعر 8100000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 247 mtr b 3 2wd w 3 hamamet bs3r 8100000 fi al2ahra ejadida
847,"Apartment 230 Semi Furnished for sale in eastown, with 3 bedrooms and 3 bathrooms, priced at 7700000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 230 متر ب 3 أوض و 3 حمامات, بسعر 7700000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 230 mtr b 3 2wd w 3 hamamet bs3r 7700000 fi al2ahra ejadida
846,"200 SQM, with 3 bedrooms and 3 bathrooms, priced at 8200000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 200 متر ب 3 أوض و 3 حمامات, بسعر 8200000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 200 mtr b 3 2wd w 3 hamamet bs3r 8200000 fi al2ahra ejadida
845,"200 SQM, with 3 bedrooms and 3 bathrooms, priced at 6300000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 200 متر ب 3 أوض و 3 حمامات, بسعر 6300000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 200 mtr b 3 2wd w 3 hamamet bs3r 6300000 fi al2ahra ejadida
844,"192 SQM, with 3 bedrooms and 3 bathrooms, priced at 5500000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 192 متر ب 3 أوض و 3 حمامات, بسعر 5500000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 192 mtr b 3 2wd w 3 hamamet bs3r 5500000 fi al2ahra ejadida
843,"228 SQM, with 3 bedrooms and 3 bathrooms, priced at 7000000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 228 متر ب 3 أوض و 3 حمامات, بسعر 7000000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 228 mtr b 3 2wd w 3 hamamet bs3r 7000000 fi al2ahra ejadida
842,"Apartment 186 Semi Furnished, with 3 bedrooms and 3 bathrooms, priced at 8925000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 186 متر ب 3 أوض و 3 حمامات, بسعر 8925000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 186 mtr b 3 2wd w 3 hamamet bs3r 8925000 fi al2ahra ejadida
840,"186 SQM, with bedroom and bathroom, priced at 5790000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 186 متر ب أوضة و حمام, بسعر 5790000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 186 mtr b 2wda w hamam bs3r 5790000 fi al2ahra ejadida
839,"200 SQM, with 2 bedrooms and 2 bathrooms, priced at 8000000 in New Cairo","تاون هاوس (ميزونيت) للبيع فى هايد بارك 200 متر ب أوضتين و حمامين, بسعر 8000000 في القاهرة الجديدة",tawn haws ميزونيت lilbi3 fi hayd barek 200 mtr b 2wdtyn w hmamen bs3r 8000000 fi al2ahra ejadida
838,"208 SQM, with 3 bedrooms and 3 bathrooms, priced at 4300000 in New Cairo","شقة رائعة للبيع في هايد بارك 208 متر ب 3 أوض و 3 حمامات, بسعر 4300000 في القاهرة الجديدة",sh2a ra23a lilbi3 fi hayd barek 208 mtr b 3 2wd w 3 hamamet bs3r 4300000 fi al2ahra ejadida
837,"221 SQM, with 3 bedrooms and 3 bathrooms, priced at 3700000 in New Cairo","شقة رائعة للبيع في هاي بارك 221 متر ب 3 أوض و 3 حمامات, بسعر 3700000 في القاهرة الجديدة",sh2a ra23a lilbi3 fi hi barek 221 mtr b 3 2wd w 3 hamamet bs3r 3700000 fi al2ahra ejadida
836,"221 SQM, with 3 bedrooms and 4 bathrooms, priced at 5355000 in New Cairo","شقة رائعة للبيع في هاي بارك 221 متر ب 3 أوض و 4 حمامات, بسعر 5355000 في القاهرة الجديدة",sh2a ra23a lilbi3 fi hi barek 221 mtr b 3 2wd w 4 hamamet bs3r 5355000 fi al2ahra ejadida
835,"83 SQM, with 4 bedrooms and 5 bathrooms, priced at 2000000 in New Cairo","استديو مذهل للبيع في هايد بارك 83 متر ب 4 أوض و 5 حمامات, بسعر 2000000 في القاهرة الجديدة",astdyw mzhl lilbi3 fi hayd barek 83 mtr b 4 2wd w 5 hamamet bs3r 2000000 fi al2ahra ejadida
834,"135 SQM, with 2 bedrooms and 2 bathrooms, priced at 3150000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 135 متر ب أوضتين و حمامين, بسعر 3150000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 135 mtr b 2wdtyn w hmamen bs3r 3150000 fi al2ahra ejadida
833,"278 SQM, with 4 bedrooms and 4 bathrooms, priced at 2750000 in New Cairo","استديو مذهل للبيع في هايد بارك 278 متر ب 4 أوض و 4 حمامات, بسعر 2750000 في القاهرة الجديدة",astdyw mzhl lilbi3 fi hayd barek 278 mtr b 4 2wd w 4 hamamet bs3r 2750000 fi al2ahra ejadida
832,"278 SQM, with 2 bedrooms and 2 bathrooms, priced at 7035000 in New Cairo","شقة رائعة للبيع في هايد بارك 278 متر ب أوضتين و حمامين, بسعر 7035000 في القاهرة الجديدة",sh2a ra23a lilbi3 fi hayd barek 278 mtr b 2wdtyn w hmamen bs3r 7035000 fi al2ahra ejadida
831,"305 SQM, with 3 bedrooms and 2 bathrooms, priced at 15000000 in New Cairo","تاون هاوس متشطب للبيع فى هايد بارك 305 متر ب 3 أوض و حمامين, بسعر 15000000 في القاهرة الجديدة",tawn haws mtshtb lilbi3 fi hayd barek 305 mtr b 3 2wd w hmamen bs3r 15000000 fi al2ahra ejadida
830,"280 SQM, with 3 bedrooms and 4 bathrooms, priced at 10500000 in New Cairo","فيلا مستقلة للبيع في هايد بارك 280 متر ب 3 أوض و 4 حمامات, بسعر 10500000 في القاهرة الجديدة",fyla mostakilla lilbi3 fi hayd barek 280 mtr b 3 2wd w 4 hamamet bs3r 10500000 fi al2ahra ejadida
829,"135 SQM, with 3 bedrooms and 4 bathrooms, priced at 3300000 in New Cairo","شقة رائعة للبيع في هايد بارك 135 متر ب 3 أوض و 4 حمامات, بسعر 3300000 في القاهرة الجديدة",sh2a ra23a lilbi3 fi hayd barek 135 mtr b 3 2wd w 4 hamamet bs3r 3300000 fi al2ahra ejadida
828,"228 SQM, with 4 bedrooms and 3 bathrooms, priced at 6400000 in New Cairo","شقة رائعة للبيع في هايد بارك 228 متر ب 4 أوض و 3 حمامات, بسعر 6400000 في القاهرة الجديدة",sh2a ra23a lilbi3 fi hayd barek 228 mtr b 4 2wd w 3 hamamet bs3r 6400000 fi al2ahra ejadida
827,"160 SQM, with 4 bedrooms and 4 bathrooms, priced at 6260000 in New Cairo","مازونت جاهز للسكن للبيع فى هايد بارك - موقع متميز 160 متر ب 4 أوض و 4 حمامات, بسعر 6260000 في القاهرة الجديدة",mazwnt gahz llskn lilbi3 fi hayd barek  maw9a3 mtmyz 160 mtr b 4 2wd w 4 hamamet bs3r 6260000 fi al2ahra ejadida
826,"160 SQM, with 3 bedrooms and 5 bathrooms, priced at 4470000 in New Cairo","مازونت جاهز للسكن للبيع فى هايد بارك - موقع متميز 160 متر ب 3 أوض و 5 حمامات, بسعر 4470000 في القاهرة الجديدة",mazwnt gahz llskn lilbi3 fi hayd barek  maw9a3 mtmyz 160 mtr b 3 2wd w 5 hamamet bs3r 4470000 fi al2ahra ejadida
825,"279 SQM, with 4 bedrooms and 5 bathrooms, priced at 12800000 in New Cairo","توين هاوس للبيع في هايد بارك القاهرة الجديدة 279 متر ب 4 أوض و 5 حمامات, بسعر 12800000 في القاهرة الجديدة",twyn haws lilbi3 fi hayd barek al2ahra ejadida 279 mtr b 4 2wd w 5 hamamet bs3r 12800000 fi al2ahra ejadida
824,"306 SQM, with 3 bedrooms and 3 bathrooms, priced at 9790000 in New Cairo","تاون هاوس للبيع فى هايد بارك القاهرة الجديدة 306 متر ب 3 أوض و 3 حمامات, بسعر 9790000 في القاهرة الجديدة",tawn haws lilbi3 fi hayd barek al2ahra ejadida 306 mtr b 3 2wd w 3 hamamet bs3r 9790000 fi al2ahra ejadida
823,"346 SQM, with 3 bedrooms and 3 bathrooms, priced at 9614000 in New Cairo","فيلا تاون هاوس للبيع فى هايد بارك القاهرة الجديدة 346 متر ب 3 أوض و 3 حمامات, بسعر 9614000 في القاهرة الجديدة",fyla tawn haws lilbi3 fi hayd barek al2ahra ejadida 346 mtr b 3 2wd w 3 hamamet bs3r 9614000 fi al2ahra ejadida
822,"268 SQM, with 3 bedrooms and 2 bathrooms, priced at 6000000 in New Cairo","للبيع دوبلكس  جاهز للسكن - موقع متميز 268 متر ب 3 أوض و حمامين, بسعر 6000000 في القاهرة الجديدة",lilbi3 dwblks gahz llskn  maw9a3 mtmyz 268 mtr b 3 2wd w hmamen bs3r 6000000 fi al2ahra ejadida
821,"279 SQM, with 3 bedrooms and 4 bathrooms, priced at 8000000 in New Cairo","توين هاوس فيلا جاهزة للسكن فى موقع متميز 279 متر ب 3 أوض و 4 حمامات, بسعر 8000000 في القاهرة الجديدة",twyn haws fyla gahza llskn fi maw9a3 mtmyz 279 mtr b 3 2wd w 4 hamamet bs3r 8000000 fi al2ahra ejadida
820,"306 SQM, with 5 bedrooms and 6 bathrooms, priced at 18500000 in New Cairo","توين هاوس للبيع في هايد بارك القاهرة الجديدة 306 متر ب 5 أوض و 6 حمامات, بسعر 18500000 في القاهرة الجديدة",twyn haws lilbi3 fi hayd barek al2ahra ejadida 306 mtr b 5 2wd w 6 hamamet bs3r 18500000 fi al2ahra ejadida
819,"193 SQM, with 4 bedrooms and 4 bathrooms, priced at 6160000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 193 متر ب 4 أوض و 4 حمامات, بسعر 6160000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 193 mtr b 4 2wd w 4 hamamet bs3r 6160000 fi al2ahra ejadida
818,"200 SQM, with 3 bedrooms and 3 bathrooms, priced at 5200000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 200 متر ب 3 أوض و 3 حمامات, بسعر 5200000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 200 mtr b 3 2wd w 3 hamamet bs3r 5200000 fi al2ahra ejadida
817,"186 SQM, with 5 bedrooms and 6 bathrooms, priced at 7500000 in New Cairo","تاون هاوس (ميزونيت) للبيع فى هايد بارك القاهرة الجديدة 186 متر ب 5 أوض و 6 حمامات, بسعر 7500000 في القاهرة الجديدة",tawn haws ميزونيت lilbi3 fi hayd barek al2ahra ejadida 186 mtr b 5 2wd w 6 hamamet bs3r 7500000 fi al2ahra ejadida
816,"160 SQM, with 5 bedrooms and 7 bathrooms, priced at 8200000 in New Cairo","تاون هاوس (ماسونات) للبيع فى هايد بارك 160 متر ب 5 أوض و 7 حمامات, بسعر 8200000 في القاهرة الجديدة",tawn haws ماسونات lilbi3 fi hayd barek 160 mtr b 5 2wd w 7 hamamet bs3r 8200000 fi al2ahra ejadida
815,"400 SQM, with 3 bedrooms and 3 bathrooms, priced at 18500000 in New Cairo","فيلا مستقلة للبيع فى هايد بارك القاهرة الجديدة 400 متر ب 3 أوض و 3 حمامات, بسعر 18500000 في القاهرة الجديدة",fyla mostakilla lilbi3 fi hayd barek al2ahra ejadida 400 mtr b 3 2wd w 3 hamamet bs3r 18500000 fi al2ahra ejadida
814,"234 SQM, with 2 bedrooms and 2 bathrooms, priced at 7500000 in New Cairo","للبيع دوبلكس مذهل جاهز للسكن - موقع متميز 234 متر ب أوضتين و حمامين, بسعر 7500000 في القاهرة الجديدة",lilbi3 dwblks mzhl gahz llskn  maw9a3 mtmyz 234 mtr b 2wdtyn w hmamen bs3r 7500000 fi al2ahra ejadida
813,"183 SQM, with 5 bedrooms and 6 bathrooms, priced at 4000000 in New Cairo","شقة بموقع متميز للبيع فى هايد بارك 183 متر ب 5 أوض و 6 حمامات, بسعر 4000000 في القاهرة الجديدة",sh2a bmw23 mtmyz lilbi3 fi hayd barek 183 mtr b 5 2wd w 6 hamamet bs3r 4000000 fi al2ahra ejadida
812,"375 SQM, with 4 bedrooms and 5 bathrooms, priced at 23500000 in New Cairo","فيلا متشطبة بالكامل للبيع فى هايد بارك 375 متر ب 4 أوض و 5 حمامات, بسعر 23500000 في القاهرة الجديدة",fyla mtshtba belkamel lilbi3 fi hayd barek 375 mtr b 4 2wd w 5 hamamet bs3r 23500000 fi al2ahra ejadida
811,"375 SQM, with 3 bedrooms and 3 bathrooms, priced at 25000000 in New Cairo","فيلا متشطبة بالكامل للبيع فى هايد بارك 375 متر ب 3 أوض و 3 حمامات, بسعر 25000000 في القاهرة الجديدة",fyla mtshtba belkamel lilbi3 fi hayd barek 375 mtr b 3 2wd w 3 hamamet bs3r 25000000 fi al2ahra ejadida
810,"247 SQM, with 2 bedrooms and 2 bathrooms, priced at 9000000 in New Cairo","دوبلكس رائع + حديقة جاهزة للسكن - موقع متميز 247 متر ب أوضتين و حمامين, بسعر 9000000 في القاهرة الجديدة",dwblks ra23  hadika gahza llskn  maw9a3 mtmyz 247 mtr b 2wdtyn w hmamen bs3r 9000000 fi al2ahra ejadida
809,"145 SQM, with bedroom and 2 bathrooms, priced at 3800000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 145 متر ب أوضة و حمامين, بسعر 3800000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 145 mtr b 2wda w hmamen bs3r 3800000 fi al2ahra ejadida
808,"380 SQM, with 5 bedrooms and 6 bathrooms, priced at 17000000 in New Cairo","فيلا مستقلة للبيع فى هايد بارك 380 متر ب 5 أوض و 6 حمامات, بسعر 17000000 في القاهرة الجديدة",fyla mostakilla lilbi3 fi hayd barek 380 mtr b 5 2wd w 6 hamamet bs3r 17000000 fi al2ahra ejadida
807,"320 SQM, with 5 bedrooms and 6 bathrooms, priced at 21000000 in New Cairo","توين هاوس للبيع في هايد بارك القاهرة الجديدة 320 متر ب 5 أوض و 6 حمامات, بسعر 21000000 في القاهرة الجديدة",twyn haws lilbi3 fi hayd barek al2ahra ejadida 320 mtr b 5 2wd w 6 hamamet bs3r 21000000 fi al2ahra ejadida
805,"221 SQM, with 4 bedrooms and 6 bathrooms, priced at 5700000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 221 متر ب 4 أوض و 6 حمامات, بسعر 5700000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 221 mtr b 4 2wd w 6 hamamet bs3r 5700000 fi al2ahra ejadida
804,"145 SQM, with 3 bedrooms and 3 bathrooms, priced at 4125000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 145 متر ب 3 أوض و 3 حمامات, بسعر 4125000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 145 mtr b 3 2wd w 3 hamamet bs3r 4125000 fi al2ahra ejadida
803,"83 SQM, with 3 bedrooms and 3 bathrooms, priced at 2613000 in New Cairo","استديو بالتقسيط للبيع فى هايد بارك القاهرة الجديدة 83 متر ب 3 أوض و 3 حمامات, بسعر 2613000 في القاهرة الجديدة",astdyw balt2syt lilbi3 fi hayd barek al2ahra ejadida 83 mtr b 3 2wd w 3 hamamet bs3r 2613000 fi al2ahra ejadida
802,"400 SQM, with bedroom and bathroom, priced at 22000000 in New Cairo","فيلا مستقلة جاهزة للسكن فى موقع متميز بكمبوند هايد بارك. 400 متر ب أوضة و حمام, بسعر 22000000 في القاهرة الجديدة",fyla mostakilla gahza llskn fi maw9a3 mtmyz bkmbwnd hayd barek 400 mtr b 2wda w hamam bs3r 22000000 fi al2ahra ejadida
801,"501 SQM, with 5 bedrooms and 6 bathrooms, priced at 16275000 in New Cairo","فيلا مستقلة جاهزة للسكن فى هايد بارك موقع متميز 501 متر ب 5 أوض و 6 حمامات, بسعر 16275000 في القاهرة الجديدة",fyla mostakilla gahza llskn fi hayd barek maw9a3 mtmyz 501 mtr b 5 2wd w 6 hamamet bs3r 16275000 fi al2ahra ejadida
800,"256 SQM, with 5 bedrooms and 6 bathrooms, priced at 9000000 in New Cairo","تاون هاوس للبيع فى هايد بارك القاهرة الجديدة 256 متر ب 5 أوض و 6 حمامات, بسعر 9000000 في القاهرة الجديدة",tawn haws lilbi3 fi hayd barek al2ahra ejadida 256 mtr b 5 2wd w 6 hamamet bs3r 9000000 fi al2ahra ejadida
799,"199 SQM, with 4 bedrooms and 4 bathrooms, priced at 5250000 in New Cairo","شقة رائعة جاهزة للسكن - موقع مميز 199 متر ب 4 أوض و 4 حمامات, بسعر 5250000 في القاهرة الجديدة",sh2a ra23a gahza llskn  maw9a3 mmyz 199 mtr b 4 2wd w 4 hamamet bs3r 5250000 fi al2ahra ejadida
