Unit ID,English_Sen,Arabic_Sen
564,"235 SQM, with 4 bedrooms and 3 bathrooms, priced at 20474000 in El Dabaa","فيلا مستقلة للبيع في سيزين الساحل الشمالي 235 متر ب 4 أوض و 3 حمامات, بسعر 20474000 في الضبعة"
563,"90 SQM, with 3 bedrooms and 4 bathrooms, priced at 8022000 in El Dabaa","شاليه للبيع فى سيزين 90 متر ب 3 أوض و 4 حمامات, بسعر 8022000 في الضبعة"
561,"393 SQM, with 6 bedrooms and 8 bathrooms, priced at 24783258 in Madinaty","فيلا للبيع في البوسكو 393 متر ب 6 أوض و 8 حمامات, بسعر 24783258 في ماديناتي"
560,"313 SQM, with 3 bedrooms and 2 bathrooms, priced at 10274154 in Madinaty","شقة للبيع في البوسكو سيتي 313 متر ب 3 أوض و حمامين, بسعر 10274154 في ماديناتي"
559,"137 SQM, with bedroom and bathroom, priced at 4452326 in Madinaty","شقة للبيع في البوسكو 137 متر ب أوضة و حمام, بسعر 4452326 في ماديناتي"
558,"251 SQM, with bedroom and bathroom, priced at 11689837 in Madinaty","توين هاوس للبيع في البوسكو 251 متر ب أوضة و حمام, بسعر 11689837 في ماديناتي"
557,"Twinhouse For Sale in Vinci 316 SQM, with bedroom and bathroom, priced at 34749044 in Madinaty","توين هاوس للبيع في فينشي 316 متر ب أوضة و حمام, بسعر 34749044 في ماديناتي"
556,"Standalone Villa For Sale In Vinci 695 SQM, with 5 bedrooms and 5 bathrooms, priced at 93012156 in Madinaty","فيلا مستقلة للبيع فى فينشي 695 متر ب 5 أوض و 5 حمامات, بسعر 93012156 في ماديناتي"
554,"200 SQM, with 3 bedrooms and 5 bathrooms, priced at 13420000 in Mostakbal City","شقة للبيع في جاردن ليك 200 متر ب 3 أوض و 5 حمامات, بسعر 13420000 في مدينة المستقبل"
553,"116 SQM, with 2 bedrooms and 3 bathrooms, priced at 8036307 in Madinaty","عيادات طبية للبيع في فيتشي مول 116 متر ب أوضتين و 3 حمامات, بسعر 8036307 في ماديناتي"
551,"171 SQM, with bedroom and bathroom, priced at 17670079 in New Cairo","مكتب اداري للبيع في كايرو بيزنيس بارك 171 متر ب أوضة و حمام, بسعر 17670079 في القاهرة الجديدة"
550,"205 SQM, with 3 bedrooms and 3 bathrooms, priced at 18900000 in New Cairo","مكتب اداري للبيع في بيزنيس ديستريكت 205 متر ب 3 أوض و 3 حمامات, بسعر 18900000 في القاهرة الجديدة"
549,"499 SQM, with 3 bedrooms and 3 bathrooms, priced at 49776881 in New Cairo","فيلا مستقلة للبيع في لانوفا فيستا 499 متر ب 3 أوض و 3 حمامات, بسعر 49776881 في القاهرة الجديدة"
546,"Twinhouse for sale in Palm Hills New Cairo 268 SQM, with 3 bedrooms and 5 bathrooms, priced at 35687000 in Madinaty","توين هاوس للبيع في بالم هيلز القاهرة الجديدة 268 متر ب 3 أوض و 5 حمامات, بسعر 35687000 في ماديناتي"
545,"Apartment For Sale in Palm Hills 138 SQM, with 4 bedrooms and 5 bathrooms, priced at 10916000 in Madinaty","شقة للبيع في بالم هيلز 138 متر ب 4 أوض و 5 حمامات, بسعر 10916000 في ماديناتي"
544,"Apartment For Sale In Palm Parks 90 SQM, with 5 bedrooms and 4 bathrooms, priced at 8070000 in Mostakbal City","شقة للبيع في بالم بارك 90 متر ب 5 أوض و 4 حمامات, بسعر 8070000 في مدينة المستقبل"
543,"Apartment For Sale in Palm Hills New Alamein 147 SQM, with 2 bedrooms and 3 bathrooms, priced at 13860000 in New Alamein","شقة للبيع في بالم هيلز العلمين 147 متر ب أوضتين و 3 حمامات, بسعر 13860000 في العلمين الجديدة"
542,"Apartment For Sale In Palm Residence 233 SQM, with 4 bedrooms and 7 bathrooms, priced at 22236000 in Abu El Matamir","شقة للبيع في بالم ريزيدنس 233 متر ب 4 أوض و 7 حمامات, بسعر 22236000 في أبو المطامير"
541,"360 SQM, with 3 bedrooms and 3 bathrooms, priced at 19785000 in Mostakbal City","توين هاوس للبيع بالم فالي 360 متر ب 3 أوض و 3 حمامات, بسعر 19785000 في مدينة المستقبل"
540,"TownHouse for sale in Palm Hills Alexandria 194 SQM, with 5 bedrooms and 8 bathrooms, priced at 27931000 in Abu El Matamir","تاون هاوس للبيع في بالم هيلز الاسكندرية 194 متر ب 5 أوض و 8 حمامات, بسعر 27931000 في أبو المطامير"
539,"463 SQM, with 5 bedrooms and 4 bathrooms, priced at 59870000 in New Cairo","فيلا للبيع قطامية بالم هيلز 463 متر ب 5 أوض و 4 حمامات, بسعر 59870000 في القاهرة الجديدة"
538,"Chalet For Sale In Hacienda West 111 SQM, with bedroom and bathroom, priced at 12562000 in Ras ElHekma","شالية للبيع في هاسيندا ويست 111 متر ب أوضة و حمام, بسعر 12562000 في راس حكمة"
537,"Standalone Villa for sale in Hacienda Bay 358 SQM, with 5 bedrooms and 4 bathrooms, priced at 118795000 in Sidi Abd El-Rahman","فيلا مستقلة للبيع في هاسيندا باي 358 متر ب 5 أوض و 4 حمامات, بسعر 118795000 في سيدي عبد إل-رحمان"
536,"232 SQM, with bedroom and bathroom, priced at 27143000 in Mostakbal City","فيلا للبيع بكمبوند جولف فيوز 232 متر ب أوضة و حمام, بسعر 27143000 في مدينة المستقبل"
535,"360 SQM, with 4 bedrooms and 4 bathrooms, priced at 59828000 in Mostakbal City","فيلا مستقلة للبيع في ذا كراون 360 متر ب 4 أوض و 4 حمامات, بسعر 59828000 في مدينة المستقبل"
534,"342 SQM, with 3 bedrooms and 5 bathrooms, priced at 40765600 in Mostakbal City","فيلا مستقلة للبيع في جولف اكستنشن 342 متر ب 3 أوض و 5 حمامات, بسعر 40765600 في مدينة المستقبل"
533,"45 SQM, with 3 bedrooms and 3 bathrooms, priced at 3046100 in New Cairo","مكتب للبيع في فيلدج جيت مول 45 متر ب 3 أوض و 3 حمامات, بسعر 3046100 في القاهرة الجديدة"
532,"480 SQM, with 3 bedrooms and 6 bathrooms, priced at 50385900 in Mostakbal City","فيلا في جولف اكستنشن بالم هيلز 480 متر ب 3 أوض و 6 حمامات, بسعر 50385900 في مدينة المستقبل"
531,"Office For Sale In Crown Central 86 SQM, with 3 bedrooms and 4 bathrooms, priced at 15311000 in Kerdasa","مكتب اداري  للبيع في كراون سنترال 86 متر ب 3 أوض و 4 حمامات, بسعر 15311000 في كرداسة"
530,"366 SQM, with 4 bedrooms and 4 bathrooms, priced at 28561500 in Mostakbal City","فيلا للبيع في ودفيل 366 متر ب 4 أوض و 4 حمامات, بسعر 28561500 في مدينة المستقبل"
529,"Apartment For Sale In Capital Gardens 265 SQM, with 2 bedrooms and 3 bathrooms, priced at 20070000 in Madinaty","شقة للبيع في كابيتال جاردنز 265 متر ب أوضتين و 3 حمامات, بسعر 20070000 في ماديناتي"
528,"194 SQM, with 4 bedrooms and 4 bathrooms, priced at 9080900 in 6th of October","تاون هاوس للبيع في بادية بالم هيلز 194 متر ب 4 أوض و 4 حمامات, بسعر 9080900 في 6 أكتوبر"
523,"Villa for sale in The Water MarQ 300 SQM, with 3 bedrooms and 3 bathrooms, priced at 43800000 in New Cairo","فيلا للبيع في ذا واتر مارك 300 متر ب 3 أوض و 3 حمامات, بسعر 43800000 في القاهرة الجديدة"
522,"175 SQM, with 3 bedrooms and 3 bathrooms, priced at 11100000 in Madinaty","تاون هاوس للبيع في ذا ويندر مارك 175 متر ب 3 أوض و 3 حمامات, بسعر 11100000 في ماديناتي"
521,"240 SQM, with 2 bedrooms and 3 bathrooms, priced at 14850000 in Madinaty","تاون هاوس للبيع فى ذا مارك جاردنز 240 متر ب أوضتين و 3 حمامات, بسعر 14850000 في ماديناتي"
519,"129 SQM, with 2 bedrooms and 3 bathrooms, priced at 4554000 in El Shorouk","شقة للبيع في سوديك ايست 129 متر ب أوضتين و 3 حمامات, بسعر 4554000 في الشروق"
517,"395 SQM, with 3 bedrooms and 2 bathrooms, priced at 27020000 in El Shorouk","فيلا للبيع في سوديك ايست 395 متر ب 3 أوض و حمامين, بسعر 27020000 في الشروق"
514,"201 SQM, with 2 bedrooms and 2 bathrooms, priced at 14597000 in New Cairo","شقة للبيع في فيلت سوديك 201 متر ب أوضتين و حمامين, بسعر 14597000 في القاهرة الجديدة"
513,"179 SQM, with 3 bedrooms and 3 bathrooms, priced at 12744000 in New Cairo","شقة للبيع في فيليت سوديك 179 متر ب 3 أوض و 3 حمامات, بسعر 12744000 في القاهرة الجديدة"
512,"157 SQM, with 3 bedrooms and 3 bathrooms, priced at 12036000 in 6th of October","شقه للبيع في اكتوبر بلازا 157 متر ب 3 أوض و 3 حمامات, بسعر 12036000 في 6 أكتوبر"
510,"137 SQM, with 3 bedrooms and 2 bathrooms, priced at 4387315 in Madinaty","شقة للبيع في هاب تاون 137 متر ب 3 أوض و حمامين, بسعر 4387315 في ماديناتي"
509,"124 SQM, with 3 bedrooms and 4 bathrooms, priced at 5939048 in Madinaty","شقة للبيع في هاب تاون 124 متر ب 3 أوض و 4 حمامات, بسعر 5939048 في ماديناتي"
508,"112 SQM, with 5 bedrooms and 5 bathrooms, priced at 13600000 in El Dabaa","شالية للبيع في تلال الساحل الشمالي 112 متر ب 5 أوض و 5 حمامات, بسعر 13600000 في الضبعة"
507,"Twinhouse For Sale In Telal North Coast 168 SQM, with bedroom and bathroom, priced at 25930000 in Borg El Arab","توين هاوس للبيع في تلال الساحل الشمالي 168 متر ب أوضة و حمام, بسعر 25930000 في برج العرب"
506,"Twin House For Sale In Telal Shores 180 SQM, with 3 bedrooms and 3 bathrooms, priced at 20000000 in Ain El Sokhna","توين هاوس للبيع في تلال شورز 180 متر ب 3 أوض و 3 حمامات, بسعر 20000000 في العين السخنة"
505,"86 SQM, with bedroom and bathroom, priced at 3690000 in Ain El Sokhna","لوفت للبيع في تلال السخنة 86 متر ب أوضة و حمام, بسعر 3690000 في العين السخنة"
468,"190 SQM, with 3 bedrooms and 3 bathrooms, priced at 12270000 in Nasr City","تاون هاوس في ستون بارك 190 متر ب 3 أوض و 3 حمامات, بسعر 12270000 في مدينة نصر"
454,"375 SQM, with 6 bedrooms and 5 bathrooms, priced at 24500000 in Nasr City","فيلا مستقلة للبيع في استون بارك 375 متر ب 6 أوض و 5 حمامات, بسعر 24500000 في مدينة نصر"
430,"Apartment for Sale in IL Latini District 117 SQM, with 5 bedrooms and 5 bathrooms, priced at 5339000 in New Alamein","شقة للبيع في الحى الاتينى 117 متر ب 5 أوض و 5 حمامات, بسعر 5339000 في العلمين الجديدة"
429,"Apartment For Sale in Bleu Vert 158 SQM, with 4 bedrooms and 4 bathrooms, priced at 12388000 in Madinaty","شقة للبيع في بلو فيرت 158 متر ب 4 أوض و 4 حمامات, بسعر 12388000 في ماديناتي"
428,"Office For Sale in Central 59 SQM, with 2 bedrooms and 3 bathrooms, priced at 12976000 in New Cairo","مكتب اداري للبيع  في سنترال 59 متر ب أوضتين و 3 حمامات, بسعر 12976000 في القاهرة الجديدة"
427,"153 SQM, with 3 bedrooms and 2 bathrooms, priced at 4349000 in New Cairo","شقة للبيع في جايد 153 متر ب 3 أوض و حمامين, بسعر 4349000 في القاهرة الجديدة"
425,"725 SQM, with 3 bedrooms and 3 bathrooms, priced at 120543500 in New Cairo","فيلا مستقلة  للبيع في زيد ايست 725 متر ب 3 أوض و 3 حمامات, بسعر 120543500 في القاهرة الجديدة"
424,"443 SQM, with 3 bedrooms and 2 bathrooms, priced at 48735500 in New Cairo","دوبلكس للبيع في زيد ايست 443 متر ب 3 أوض و حمامين, بسعر 48735500 في القاهرة الجديدة"
422,"236 SQM, with bedroom and bathroom, priced at 15832300 in Mostakbal City","شقة للبيع في زيد ويست 236 متر ب أوضة و حمام, بسعر 15832300 في مدينة المستقبل"
421,"Apartment For Sale In Moon Residence 149 SQM, with 5 bedrooms and 4 bathrooms, priced at 17627000 in New Cairo","شقة للبيع في مون ريزيدنس 149 متر ب 5 أوض و 4 حمامات, بسعر 17627000 في القاهرة الجديدة"
420,"184 SQM, with 3 bedrooms and 4 bathrooms, priced at 10759000 in New Cairo","شقة للبيع في مون ريزيدنس مراسم 184 متر ب 3 أوض و 4 حمامات, بسعر 10759000 في القاهرة الجديدة"
419,"250 SQM, with 4 bedrooms and 3 bathrooms, priced at 16100000 in New Cairo","شقة للبيع في مون ريزيدنس مراسم 250 متر ب 4 أوض و 3 حمامات, بسعر 16100000 في القاهرة الجديدة"
416,"163 SQM, with 4 bedrooms and 3 bathrooms, priced at 10591000 in Ras ElHekma","شالية للبيع في ازها لساحل الشمالي 163 متر ب 4 أوض و 3 حمامات, بسعر 10591000 في راس حكمة"
415,"256 SQM, with 2 bedrooms and 3 bathrooms, priced at 6694000 in Ain El Sokhna","بنت هاوس للبيع في أزهي عين السخنة 256 متر ب أوضتين و 3 حمامات, بسعر 6694000 في العين السخنة"
414,"260 SQM, with bedroom and bathroom, priced at 29712000 in Ras ElHekma","فيلا مستقلة للبيع في ازها الساحل الشمالي 260 متر ب أوضة و حمام, بسعر 29712000 في راس حكمة"
413,"185 SQM, with 2 bedrooms and 3 bathrooms, priced at 12261000 in Ain El Sokhna","تاون هاوس للبيع في أزهي عين السخنة 185 متر ب أوضتين و 3 حمامات, بسعر 12261000 في العين السخنة"
412,"213 SQM, with bedroom and bathroom, priced at 17918000 in Ras ElHekma","توين هاوس للبيع في ازها الساحل الشمالي 213 متر ب أوضة و حمام, بسعر 17918000 في راس حكمة"
411,"289 SQM, with 4 bedrooms and 4 bathrooms, priced at 11892000 in Ain El Sokhna","شاليه للبيع في أزها السخنة 289 متر ب 4 أوض و 4 حمامات, بسعر 11892000 في العين السخنة"
